종목명,종목코드,현재가,시가총액,매출성장률,순이익률,부채비율,PER,PBR,평가점수,종합평가,평가이유,성장성점수,수익성점수,안정성점수,투자지표점수
HL홀딩스,060980,39350,370042559950,6.658887592376507,1.44409598132886,122.6939695660342,-16.8969,0.35,20,주의 필요,매출 성장률이 6.66%로 저조함; 순이익률이 1.44%로 개선 필요; 부채비율이 122.69%로 높음; PER이 -16.90로 저평가 가능성; PBR이 0.35로 저평가 가능성,0,0,0,20
알에프텍,061040,2540,81506717860,13.963104325699746,-5.66564331565727,105.39811066126856,-2.5631,0.3534,30,주의 필요,매출 성장률이 13.96%로 양호함; 순이익률이 -5.67%로 개선 필요; 부채비율이 105.40%로 높음; PER이 -2.56로 저평가 가능성; PBR이 0.35로 저평가 가능성,10,0,0,20
화일약품,061250,1212,104502006936,-2.2040816326530615,5.425709515859766,5.99803343166175,22.7178,0.5323,40,보통,매출 성장률이 -2.20%로 저조함; 순이익률이 5.43%로 개선 필요; 부채비율이 6.00%로 안정적임; PER이 22.72로 고평가 가능성; PBR이 0.53로 적정 수준,0,0,20,20
LB세미콘,061970,3965,230299118790,8.155432957543777,-5.100909292526059,132.81340265742344,-10.0567,0.6543,30,주의 필요,매출 성장률이 8.16%로 저조함; 순이익률이 -5.10%로 개선 필요; 부채비율이 132.81%로 높음; PER이 -10.06로 저평가 가능성; PBR이 0.65로 적정 수준,0,0,0,30
산일전기,062040,112300,3418995960000,55.71095571095571,25.05988023952096,13.450023030861354,,,60,좋음,매출 성장률이 55.71%로 우수함; 순이익률이 25.06%로 우수함; 부채비율이 13.45%로 안정적임; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,20,20,20,0
한국첨단소재,062970,3560,70263072080,-54.861111111111114,-220.00000000000003,481.48148148148147,-3.2987,9.827,10,주의 필요,매출 성장률이 -54.86%로 저조함; 순이익률이 -220.00%로 개선 필요; 부채비율이 481.48%로 높음; PER이 -3.30로 저평가 가능성; PBR이 9.83로 고평가 가능성,0,0,0,10
컴투스홀딩스,063080,23650,155976290800,-2.4820378837361203,-28.466175485599464,156.3386944181646,-3.1321,0.6619,30,주의 필요,매출 성장률이 -2.48%로 저조함; 순이익률이 -28.47%로 개선 필요; 부채비율이 156.34%로 높음; PER이 -3.13로 저평가 가능성; PBR이 0.66로 적정 수준,0,0,0,30
종근당바이오,063160,23450,128645808900,7.107231920199501,5.064027939464494,117.17557251908397,18.9185,0.9856,20,주의 필요,매출 성장률이 7.11%로 저조함; 순이익률이 5.06%로 개선 필요; 부채비율이 117.18%로 높음; PER이 18.92로 고평가 가능성; PBR이 0.99로 적정 수준,0,0,0,20
서울옥션,063170,8700,154636122900,-54.22222222222223,-46.116504854368934,97.40018570102136,-12.1761,1.4055,30,주의 필요,매출 성장률이 -54.22%로 저조함; 순이익률이 -46.12%로 개선 필요; 부채비율이 97.40%로 높음; PER이 -12.18로 저평가 가능성; PBR이 1.41로 적정 수준,0,0,0,30
SM Life Design,063440,1498,68951672692,-5.2854122621564485,10.9375,12.459546925566343,14.9895,1.129,70,좋음,매출 성장률이 -5.29%로 저조함; 순이익률이 10.94%로 양호함; 부채비율이 12.46%로 안정적임; PER이 14.99로 적정 수준; PBR이 1.13로 적정 수준,0,10,20,40
NICE인프라,063570,4615,157591764720,-5.496651785714286,0.70859167404783,203.4903047091413,75.0437,0.8706,20,주의 필요,매출 성장률이 -5.50%로 저조함; 순이익률이 0.71%로 개선 필요; 부채비율이 203.49%로 높음; PER이 75.04로 고평가 가능성; PBR이 0.87로 적정 수준,0,0,0,20
이엘피,063760,2095,19536147350,30.8411214953271,-4.642857142857143,21.153846153846153,-8.494,0.3179,40,보통,매출 성장률이 30.84%로 우수함; 순이익률이 -4.64%로 개선 필요; 부채비율이 21.15%로 높음; PER이 -8.49로 저평가 가능성; PBR이 0.32로 저평가 가능성,20,0,0,20
인크레더블버즈,064090,2045,101723913525,-33.33333333333333,413.0434782608695,3.0991735537190084,-56.5133,1.2451,70,좋음,매출 성장률이 -33.33%로 저조함; 순이익률이 413.04%로 우수함; 부채비율이 3.10%로 안정적임; PER이 -56.51로 저평가 가능성; PBR이 1.25로 적정 수준,0,20,20,30
홈캐스트,064240,2010,70426404120,53.68916797488226,-3.881511746680286,25.311203319502074,-15.3101,0.7409,50,보통,매출 성장률이 53.69%로 우수함; 순이익률이 -3.88%로 개선 필요; 부채비율이 25.31%로 높음; PER이 -15.31로 저평가 가능성; PBR이 0.74로 적정 수준,20,0,0,30
다날,064260,8590,592272253600,-11.70896785109983,1.1115369873514758,140.51612903225808,329.0401,1.9749,20,주의 필요,매출 성장률이 -11.71%로 저조함; 순이익률이 1.11%로 개선 필요; 부채비율이 140.52%로 높음; PER이 329.04로 고평가 가능성; PBR이 1.97로 적정 수준,0,0,0,20
인텍플러스,064290,9290,119506206980,12.165775401069519,-14.183551847437425,172.74725274725276,-8.1854,2.5797,20,주의 필요,매출 성장률이 12.17%로 양호함; 순이익률이 -14.18%로 개선 필요; 부채비율이 172.75%로 높음; PER이 -8.19로 저평가 가능성; PBR이 2.58로 고평가 가능성,10,0,0,10
현대로템,064350,194600,21239090217800,21.999219490438758,9.260613261435818,163.07301776915037,41.9165,10.8401,20,주의 필요,매출 성장률이 22.00%로 우수함; 순이익률이 9.26%로 개선 필요; 부채비율이 163.07%로 높음; PER이 41.92로 고평가 가능성; PBR이 10.84로 고평가 가능성,20,0,0,0
브리지텍,064480,5340,63826350000,-18.50467289719626,-6.422018348623854,45.085470085470085,-16.3657,1.3697,30,주의 필요,매출 성장률이 -18.50%로 저조함; 순이익률이 -6.42%로 개선 필요; 부채비율이 45.09%로 높음; PER이 -16.37로 저평가 가능성; PBR이 1.37로 적정 수준,0,0,0,30
테크엘,064520,2190,48948825780,15.52511415525114,-1.9762845849802373,4.82897384305835,-22.2495,0.4954,50,보통,매출 성장률이 15.53%로 양호함; 순이익률이 -1.98%로 개선 필요; 부채비율이 4.83%로 안정적임; PER이 -22.25로 저평가 가능성; PBR이 0.50로 저평가 가능성,10,0,20,20
바이오니아,064550,15470,399285201770,11.702127659574469,-6.462585034013606,46.408109299250775,-21.4669,1.7524,40,보통,매출 성장률이 11.70%로 양호함; 순이익률이 -6.46%로 개선 필요; 부채비율이 46.41%로 높음; PER이 -21.47로 저평가 가능성; PBR이 1.75로 적정 수준,10,0,0,30
티씨케이,064760,94600,1104455000000,21.614468460520513,26.115342763873777,9.16134030602363,14.5514,2.2079,80,매우 좋음,매출 성장률이 21.61%로 우수함; 순이익률이 26.12%로 우수함; 부채비율이 9.16%로 안정적임; PER이 14.55로 적정 수준; PBR이 2.21로 고평가 가능성,20,20,20,20
포니링크,064800,1078,137776267244,-14.265734265734265,-62.64274061990211,24.407463439233485,7.4878,0.6427,40,보통,매출 성장률이 -14.27%로 저조함; 순이익률이 -62.64%로 개선 필요; 부채비율이 24.41%로 높음; PER이 7.49로 적정 수준; PBR이 0.64로 적정 수준,0,0,0,40
케이프,064820,6770,209204698560,-12.561367868630438,3.5430784123910937,826.6666666666667,18.3513,0.8141,20,주의 필요,매출 성장률이 -12.56%로 저조함; 순이익률이 3.54%로 개선 필요; 부채비율이 826.67%로 높음; PER이 18.35로 고평가 가능성; PBR이 0.81로 적정 수준,0,0,0,20
에프앤가이드,064850,8090,92309585880,6.756756756756757,12.974683544303797,37.702265372168284,20.0673,1.5108,30,주의 필요,매출 성장률이 6.76%로 저조함; 순이익률이 12.97%로 양호함; 부채비율이 37.70%로 높음; PER이 20.07로 고평가 가능성; PBR이 1.51로 적정 수준,0,10,0,20
SNT모티브,064960,33750,895734180000,-14.732024993399632,10.764784807513674,26.096669374492283,9.0753,0.9242,50,보통,매출 성장률이 -14.73%로 저조함; 순이익률이 10.76%로 양호함; 부채비율이 26.10%로 높음; PER이 9.08로 적정 수준; PBR이 0.92로 적정 수준,0,10,0,40
지엔코,065060,885,9558711540,-17.551020408163264,-6.765676567656766,88.70056497175142,-1.0504,0.0744,20,주의 필요,매출 성장률이 -17.55%로 저조함; 순이익률이 -6.77%로 개선 필요; 부채비율이 88.70%로 높음; PER이 -1.05로 저평가 가능성; PBR이 0.07로 저평가 가능성,0,0,0,20
탑엔지니어링,065130,3905,63770532210,-15.0093808630394,0.3924454255580083,74.8897383122611,-9.9641,0.1918,20,주의 필요,매출 성장률이 -15.01%로 저조함; 순이익률이 0.39%로 개선 필요; 부채비율이 74.89%로 높음; PER이 -9.96로 저평가 가능성; PBR이 0.19로 저평가 가능성,0,0,0,20
대산F&B,065150,145,23110448725,-12.350936967632027,-11.758989310009719,259.81308411214957,-2.1399,1.3655,30,주의 필요,매출 성장률이 -12.35%로 저조함; 순이익률이 -11.76%로 개선 필요; 부채비율이 259.81%로 높음; PER이 -2.14로 저평가 가능성; PBR이 1.37로 적정 수준,0,0,0,30
비엘팜텍,065170,841,22440424025,-64.08163265306122,-64.77272727272727,50.20576131687243,-4.0072,0.846,30,주의 필요,매출 성장률이 -64.08%로 저조함; 순이익률이 -64.77%로 개선 필요; 부채비율이 50.21%로 높음; PER이 -4.01로 저평가 가능성; PBR이 0.85로 적정 수준,0,0,0,30
위세아이텍,065370,7290,53829024660,26.811594202898554,-1.1428571428571428,133.0097087378641,-24.4677,1.7548,50,보통,매출 성장률이 26.81%로 우수함; 순이익률이 -1.14%로 개선 필요; 부채비율이 133.01%로 높음; PER이 -24.47로 저평가 가능성; PBR이 1.75로 적정 수준,20,0,0,30
에스아이리소스,065420,346,24765745454,50.0,-20.0,96.05263157894737,-14.5681,3.1853,30,주의 필요,매출 성장률이 50.00%로 우수함; 순이익률이 -20.00%로 개선 필요; 부채비율이 96.05%로 높음; PER이 -14.57로 저평가 가능성; PBR이 3.19로 고평가 가능성,20,0,0,10
이루온,065440,1631,44485557620,22.321428571428573,8.175182481751825,47.74951076320939,8.5549,0.896,60,좋음,매출 성장률이 22.32%로 우수함; 순이익률이 8.18%로 개선 필요; 부채비율이 47.75%로 높음; PER이 8.55로 적정 수준; PBR이 0.90로 적정 수준,20,0,0,40
빅텍,065450,4095,117333216000,30.2367941712204,5.314685314685315,83.87650085763293,69.0195,2.0576,20,주의 필요,매출 성장률이 30.24%로 우수함; 순이익률이 5.31%로 개선 필요; 부채비율이 83.88%로 높음; PER이 69.02로 고평가 가능성; PBR이 2.06로 고평가 가능성,20,0,0,0
오리엔트정공,065500,3280,104116751360,6.511056511056511,-0.0,161.57894736842104,-130.1459,2.7026,10,주의 필요,매출 성장률이 6.51%로 저조함; 순이익률이 -0.00%로 개선 필요; 부채비율이 161.58%로 높음; PER이 -130.15로 저평가 가능성; PBR이 2.70로 고평가 가능성,0,0,0,10
휴비츠,065510,9130,111015057230,0.16992353440951571,7.124681933842239,82.34811165845649,15.2075,0.8964,20,주의 필요,매출 성장률이 0.17%로 저조함; 순이익률이 7.12%로 개선 필요; 부채비율이 82.35%로 높음; PER이 15.21로 고평가 가능성; PBR이 0.90로 적정 수준,0,0,0,20
와이어블,065530,1313,69405180000,9.366391184573002,3.7783375314861463,83.13570487483531,31.5478,0.9326,20,주의 필요,매출 성장률이 9.37%로 저조함; 순이익률이 3.78%로 개선 필요; 부채비율이 83.14%로 높음; PER이 31.55로 고평가 가능성; PBR이 0.93로 적정 수준,0,0,0,20
삼영이엔씨,065570,764,12295692232,8.408408408408409,-74.23822714681441,234.7560975609756,-0.5346,0.4657,20,주의 필요,매출 성장률이 8.41%로 저조함; 순이익률이 -74.24%로 개선 필요; 부채비율이 234.76%로 높음; PER이 -0.53로 저평가 가능성; PBR이 0.47로 저평가 가능성,0,0,0,20
하이퍼코퍼레이션,065650,4670,62275458720,36.36363636363637,-138.8034188034188,245.14285714285714,,,20,주의 필요,매출 성장률이 36.36%로 우수함; 순이익률이 -138.80%로 개선 필요; 부채비율이 245.14%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,20,0,0,0
안트로젠,065660,23900,239145790000,6.153846153846154,-33.33333333333333,5.353901996370237,-99.6441,2.2159,30,주의 필요,매출 성장률이 6.15%로 저조함; 순이익률이 -33.33%로 개선 필요; 부채비율이 5.35%로 안정적임; PER이 -99.64로 저평가 가능성; PBR이 2.22로 고평가 가능성,0,0,20,10
우주일렉트로,065680,41750,385789664250,10.193871169480925,11.237230419977298,33.035714285714285,17.9437,1.5995,40,보통,매출 성장률이 10.19%로 양호함; 순이익률이 11.24%로 양호함; 부채비율이 33.04%로 높음; PER이 17.94로 고평가 가능성; PBR이 1.60로 적정 수준,10,10,0,20
파커스,065690,1031,14484860261,1.2718600953895072,-5.337519623233909,147.5268817204301,2.5412,0.2925,20,주의 필요,매출 성장률이 1.27%로 저조함; 순이익률이 -5.34%로 개선 필요; 부채비율이 147.53%로 높음; PER이 2.54로 저평가 가능성; PBR이 0.29로 저평가 가능성,0,0,0,20
서호전기,065710,38900,200335000000,-29.758308157099698,24.731182795698924,14.109742441209406,13.0088,2.1752,60,좋음,매출 성장률이 -29.76%로 저조함; 순이익률이 24.73%로 우수함; 부채비율이 14.11%로 안정적임; PER이 13.01로 적정 수준; PBR이 2.18로 고평가 가능성,0,20,20,20
CS,065770,1019,19779941470,10.385756676557865,2.956989247311828,29.03225806451613,65.9331,1.0663,30,주의 필요,매출 성장률이 10.39%로 양호함; 순이익률이 2.96%로 개선 필요; 부채비율이 29.03%로 높음; PER이 65.93로 고평가 가능성; PBR이 1.07로 적정 수준,10,0,0,20
웰크론,065950,2140,60414986280,-22.728339985912186,-3.5855363111516256,243.83438343834385,-3.9747,0.5423,30,주의 필요,매출 성장률이 -22.73%로 저조함; 순이익률이 -3.59%로 개선 필요; 부채비율이 243.83%로 높음; PER이 -3.97로 저평가 가능성; PBR이 0.54로 적정 수준,0,0,0,30
하츠,066130,4880,62464000000,20.69857697283312,4.769560557341908,43.72727272727273,7.3487,0.5718,60,좋음,매출 성장률이 20.70%로 우수함; 순이익률이 4.77%로 개선 필요; 부채비율이 43.73%로 높음; PER이 7.35로 적정 수준; PBR이 0.57로 적정 수준,20,0,0,40
큐에스아이,066310,7840,72689508640,14.43850267379679,15.42056074766355,5.482717520858165,40.3831,0.8695,60,좋음,매출 성장률이 14.44%로 양호함; 순이익률이 15.42%로 양호함; 부채비율이 5.48%로 안정적임; PER이 40.38로 고평가 가능성; PBR이 0.87로 적정 수준,10,10,20,20
체리부로,066360,791,37930043865,-4.035087719298246,-2.3504831548707235,181.00189035916824,-5.747,0.3453,20,주의 필요,매출 성장률이 -4.04%로 저조함; 순이익률이 -2.35%로 개선 필요; 부채비율이 181.00%로 높음; PER이 -5.75로 저평가 가능성; PBR이 0.35로 저평가 가능성,0,0,0,20
버킷스튜디오,066410,1153,143032122032,1.744186046511628,-10.285714285714285,47.22222222222222,-79.4623,1.1563,30,주의 필요,매출 성장률이 1.74%로 저조함; 순이익률이 -10.29%로 개선 필요; 부채비율이 47.22%로 높음; PER이 -79.46로 저평가 가능성; PBR이 1.16로 적정 수준,0,0,0,30
아이로보틱스,066430,1395,54619099020,0.8379888268156425,-4.1551246537396125,20.91346153846154,-36.4127,1.3217,30,주의 필요,매출 성장률이 0.84%로 저조함; 순이익률이 -4.16%로 개선 필요; 부채비율이 20.91%로 높음; PER이 -36.41로 저평가 가능성; PBR이 1.32로 적정 수준,0,0,0,30
LG전자,066570,77800,12731799929200,6.643958926706758,0.6741275895322143,160.31406053538635,14.4433,0.5036,40,보통,매출 성장률이 6.64%로 저조함; 순이익률이 0.67%로 개선 필요; 부채비율이 160.31%로 높음; PER이 14.44로 적정 수준; PBR이 0.50로 적정 수준,0,0,0,40
우수AMS,066590,3110,121517353440,1.7816091954022988,2.0045172219085265,217.1840354767184,37.9742,1.3868,20,주의 필요,매출 성장률이 1.78%로 저조함; 순이익률이 2.00%로 개선 필요; 부채비율이 217.18%로 높음; PER이 37.97로 고평가 가능성; PBR이 1.39로 적정 수준,0,0,0,20
국보디자인,066620,21900,164250000000,5.058559681036631,9.653700189753321,52.60900643316655,4.38,0.6358,30,주의 필요,매출 성장률이 5.06%로 저조함; 순이익률이 9.65%로 개선 필요; 부채비율이 52.61%로 높음; PER이 4.38로 저평가 가능성; PBR이 0.64로 적정 수준,0,0,0,30
디티씨,066670,3275,61216031450,-65.60693641618496,18.487394957983195,3.6991368680641186,23.5446,0.3317,40,보통,매출 성장률이 -65.61%로 저조함; 순이익률이 18.49%로 양호함; 부채비율이 3.70%로 안정적임; PER이 23.54로 고평가 가능성; PBR이 0.33로 저평가 가능성,0,10,20,10
